kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err
5981039,2,,0.612719,2.53747e-05,131.509,0.00870286,0.06883,516.9,1.511,4.729,85.21,27.17,4.527,0.917,7.362,2.15e+03,0.0296,,,5780.00,,4.44,,,
5981039,3,,0.612735,2.77073e-05,131.616,0.0095066,0.02377,1134,1.515,3.597,84.29,29.2,4.257,0.9116,5.528,2.15e+03,0.0323,,,5780.00,,4.44,,,
5981039,4,,0.612735,3.55725e-05,131.735,0.0153441,0.01517,1622,1.516,3.348,66.43,28.34,3.343,0.8092,4.483,2.15e+03,0.0415,,,5780.00,,4.44,,,
5985441,1,,1.49581,1.1083e-05,131.554,0.00197326,0.5686,3.297,3.389,0.6215,448.5,49.33,10.15,2.969,1.406,2.13e+03,319,,,7057.00,186.00,4.33,0.14,,
5985441,2,,1.49572,1.02748e-05,132.526,0.00193385,3.824e-05,3870,3.745,0.08629,486.6,52.56,11.5,2.989,0.1612,2.13e+03,319,,,7057.00,186.00,4.33,0.14,,
5985441,3,,2.24371,1.41732e-05,131.911,0.00260446,0.01677,251,3.653,0.106,630.6,72.52,9.374,3.403,2.499,1.86e+03,278,,,7057.00,186.00,4.33,0.14,,
5985441,4,,1.49539,1.51586e-05,132.149,0.00298754,0.02942,158.7,3.14,0.6114,386.7,52.71,7.992,2.665,2.176,2.13e+03,319,,,7057.00,186.00,4.33,0.14,,
5990915,1,,1.0528,0,131.545,0,0.1,0,3.5,0,730.4,0,,7.746,0,3.45e+03,0,,,7306.00,198.00,3.80,0.17,,
5991070,1,,0.941056,3.17582e-05,131.897,0.00509436,0.9088,0.7014,1.68,1.588,18.28,6.196,4.877,0.6574,0.4835,2.12e+03,357,,,5747.00,89.00,4.19,0.19,,
5991765,1,,9.25812,0.000161508,132.879,0.0105154,0.996,0.06285,3.7,0.5362,85.04,11.99,8.468,3.061,7.366,1.24e+03,193,,,6187.00,133.00,3.97,0.17,,
5991936,1,,6.09784,3.55155e-05,133.276,0.00300824,0.00449,719.7,2.5,0.1976,250.2,30.26,8.747,2.376,1.228,1.68e+03,471,,,8853.00,159.00,4.36,0.24,,
5981058,1,,27.7667,0.00101137,132.137,0.0219153,0.3909,8.546,19.65,1.37,179.4,15.35,11.41,1.151,1.061,547,120,,,5572.00,94.00,4.52,0.24,,
5981819,1,,1.2157,1.09159e-05,132.074,0.00263664,0.0008392,3927,4.553,3.434,44.84,15.68,12.82,1.011,0.6197,2.29e+03,403,,,6595.00,111.00,4.19,0.17,,
5982073,1,,1.25113,1.01216e-05,132.681,0.00206544,0.2887,7.04,1.987,0.1771,33.59,3.931,10.94,0.742,0.2982,2.12e+03,532,,,6760.00,80.00,4.35,0.20,,
5982217,1,,360.878,0.0210764,426.952,0.0299222,0.03731,259.8,15.68,6.162,501.1,70.02,7.633,2.049,4.502,240,0.00468,,,5689.00,,4.53,,,
5985601,1,,0.973092,1.25997e-05,132.354,0.00329006,0.06658,92.03,2.951,2.519,131.6,18.38,8.555,1.227,1.642,1.84e+03,0.00795,,,5638.00,,4.40,,,
5985713,1,,8.95279,0.000111363,134.34,0.00742138,0.727,1.095,2.688,0.2003,40.84,4.714,9.147,0.689,0.2604,878,0.00364,,,5780.00,,4.44,,,
5986209,1,,23.7378,0,132.035,0,0.1,0,2,0,4.094e+05,0,,60.65,0,604,0,,,5345.00,,4.39,,,
5986209,2,,23.7379,8.66934e-06,147.006,0.000237716,0.8586,0.02791,8.536,0.01087,1.048e+05,144.1,1377,47.42,2.094,604,7.35e-05,,,5345.00,,4.39,,,
5991936,2,,0.807647,1.3154e-05,131.574,0.00191221,0.157,25.97,1.588,0.3506,89.2,15.77,8.008,1.424,0.9596,3.3e+03,924,,,8853.00,159.00,4.36,0.24,,
5992210,1,,0.641099,9.24851e-06,132.127,0.00130669,0.7353,0.9743,1.197,0.1718,122.8,14.2,14.95,1.223,0.4019,2.12e+03,0.0102,,,5814.00,,4.46,,,
5992270,1,,58.4305,0.000367923,168.304,0.00376963,0.05527,24.13,5.317,0.4488,1817,85.49,27,2.356,1.03,294,5,,,4386.00,59.00,4.70,0.01,,
6019416,1,,3.10792,3.39416e-05,133.962,0.00481284,0.1073,41.16,8.977,4.267,370.2,40.17,9.17,1.905,1.915,1.25e+03,0.00455,,,5780.00,,4.44,,,
5982368,1,,19.5631,4.59424e-05,134.356,0.00153644,0.9899,0.0455,7.071,0.06575,7516,58.59,192.5,17.26,3.842,683,0.000535,,,5532.00,,4.35,,,
5982378,1,,0.58054,1.25607e-05,131.66,0.00150302,0.3429,6.41,1.465,0.3516,173.3,24.64,10.39,2.579,1.091,3.52e+03,569,,,7246.00,192.00,4.07,0.18,,
5982378,2,,0.583972,1.4671e-05,131.886,0.00199321,0.3577,8.259,1.463,0.4712,179.7,29.77,9.069,2.629,1.508,3.51e+03,568,,,7246.00,192.00,4.07,0.18,,
5982499,1,,0.778692,2.84849e-06,132.079,0.0003426,0.3468,2.316,1.449,0.06741,3312,117,36.96,5.89,1.451,1.82e+03,0.00222,,,5248.00,,4.42,,,
5986209,3,,2.15813,3.73018e-05,132.078,0.0210668,0.7377,1.421,7.089,5.517,220.3,29.37,9.909,1.715,0.9903,1.34e+03,0.00774,,,5345.00,,4.39,,,
5986270,1,,1.5347,1.85874e-06,132.323,0.000273715,0.001516,418.7,1.576,0.01364,369.2,8.814,57.15,34.11,5.966,4.74e+03,191,,,5027.00,103.00,2.47,0.06,,
5988031,1,,2.55553,1.67765e-05,131.943,0.00318203,0.1991,22.26,4.746,0.9225,145.9,7.231,20.8,1.113,1.073,1.31e+03,286,,,5961.00,103.00,4.52,0.22,,
5988140,1,,0.96902,5.8974e-06,132.164,0.00214598,0.02233,173.6,3.869,3.963,25.06,1.505,21.27,2.156,1.584,4.44e+03,640,,,7689.00,186.00,3.52,0.18,,
6019416,2,,1.43283,1.6675e-05,131.608,0.00333737,0.5075,6.191,4.506,3.311,374.4,49.54,8.685,1.98,1.897,1.62e+03,0.00627,,,5780.00,,4.44,,,
6019872,1,,1.4859,0,132.734,0,0.1,0,1.5,0,2855,0,,4.018,0,1.3e+03,0,,,5120.00,67.00,4.54,0.10,,
6020753,1,,4.06943,5.9763e-06,134.391,0.000784312,0.3988,2.223,2.062,0.06801,562.2,12.07,49.98,1.548,0.5008,814,14.9,,,4763.00,65.00,4.63,0.02,,
6020753,2,,16.2824,3.80903e-05,131.951,0.00144254,0.06383,32.45,2.871,0.2168,795.6,18.59,43.13,1.791,1.146,513,9.36,,,4763.00,65.00,4.63,0.02,,
6020898,1,,4.01582,0.000181468,133.069,0.0277292,0.9678,0.005082,10.02,0.3365,566.9,18.58,14.09,3.162,0.0126,1.15e+03,0.0173,,,5780.00,,4.44,,,
5982499,2,,0.778709,8.37173e-06,131.678,0.00103505,0.1,20.14,1.5,0.04639,1255,135.4,12.48,3.566,1.934,1.82e+03,0.00653,,,5248.00,,4.42,,,
5982499,3,,0.778671,4.79367e-06,131.531,0.000565101,0.05464,33.16,1.793,0.0293,2267,126.6,22.49,4.782,2.323,1.82e+03,0.00374,,,5248.00,,4.42,,,
5982499,4,,0.778688,1.20697e-05,131.916,0.00124374,0.01108,220.6,1.515,0.0671,1069,153.2,9.273,3.287,2.144,1.82e+03,0.00941,,,5248.00,,4.42,,,
5983351,1,,0.642382,1.46567e-05,132.004,0.000848207,0.9655,0.4391,1.38,0.1102,8282,1317,16.89,14.46,29.43,2.11e+03,0.0161,,,5780.00,,4.44,,,
5988140,2,,2.90716,2.09976e-05,131.858,0.00856347,0.881,0.4341,3.931,0.6766,55.84,3.956,21.32,3.709,1.116,3.08e+03,444,,,7689.00,186.00,3.52,0.18,,
5988140,3,,2.90703,1.90442e-05,133.421,0.00466925,0.9454,0.3123,2.02,0.3459,37.95,3.155,13.16,3.262,1.426,3.08e+03,444,,,7689.00,186.00,3.52,0.18,,
5988140,4,,2.90721,0.000203868,133.657,0.0453251,0.07243,70.9,9.765,10.03,39.36,5.668,12.85,2.702,2.603,3.08e+03,444,,,7689.00,186.00,3.52,0.18,,
5988387,1,,2.02491,2.60121e-05,132.614,0.00543447,0.1548,23.24,5.913,3.197,6.936,0.7291,9.802,0.7156,0.4662,2.96e+03,471,,,8135.00,200.00,3.88,0.19,,
5899971,2,,1.9148,2.35597e-05,131.757,0.00455082,0.113,40.03,5.742,3.892,27.25,3.57,9.515,1.182,1.002,2.35e+03,321,,,6623.00,71.00,3.91,0.17,,
5899971,3,,36.1694,0.000613598,145.111,0.0103333,0.4012,7.909,2.946,0.3954,174.2,25,8.011,3.038,2.128,884,121,,,6623.00,71.00,3.91,0.17,,
5900235,1,,58.7691,0.00114633,174.782,0.0118759,0.01305,644.3,6.763,118.8,239.7,1705,9.235,1.68,3.141,516,104,,,6193.00,115.00,4.40,0.19,,
5900260,1,,0.581089,4.2907e-05,131.775,0.0115191,0.8201,3.238,2.223,13.05,16.59,5.547,4.204,1.556,2.14,4.23e+03,473,,,6683.00,197.00,3.63,0.17,,
5940490,2,,2.43589,2.73892e-05,132.115,0.00444305,0.1015,42.02,8.586,7.455,62.39,6.275,10.48,0.7821,0.7571,1.35e+03,0.00508,,,5780.00,,4.44,,,
5940490,3,,2.43576,2.64462e-05,133.107,0.00449688,0.1103,35.58,8.971,7.982,47.37,4.077,14.03,0.6816,0.6088,1.35e+03,0.0049,,,5780.00,,4.44,,,
5940490,4,,5.18847,0.000130588,133.621,0.0124001,0.006951,2146,6.974,1.83,105.8,20.45,8.043,1.017,3.421,1.05e+03,0.00883,,,5780.00,,4.44,,,
5941160,1,,8.59482,3.15475e-05,137.249,0.00213022,0.2458,10.51,3.144,0.2485,345.1,13.09,26.96,2.388,1.351,1.04e+03,170,,,6035.00,96.00,4.24,0.19,,
5955253,1,,154.949,0.00527615,267.161,0.0155343,0.1948,74.22,7.762,4.009,373.6,54.58,7.629,1.964,5.876,360,80.6,,,6181.00,112.00,4.47,0.20,,
5955427,1,,372.556,0.0142975,297.635,0.0178412,0.0002929,1.051e+04,12.65,1.971,1061,164.5,7.866,1.872,1.883,165,3.78,,,4506.00,81.00,4.68,0.02,,
5955427,2,,367.078,0.0136848,309.844,0.017362,0.1224,16.6,18.64,2.167,1174,131.6,9.191,1.974,1.332,166,3.8,,,4506.00,81.00,4.68,0.02,,
5955501,1,,370.826,0.0199274,309.086,0.0275307,0.0009077,1.446e+04,16.16,3.408,114.7,43.99,7.688,1.059,3.128,254,0.00454,,,5780.00,,4.44,,,
5957288,1,,367.85,0.0113264,273.576,0.0155375,0.01098,367.1,15.28,2.798,668.2,72.88,11.14,3.043,2.723,280,49.5,,,5751.00,100.00,4.25,0.22,,
5957288,2,,364.111,0.0128889,151.841,0.0155892,0.2315,26.71,12.34,3.387,508.7,76.22,8.384,2.671,3.871,280,49.7,,,5751.00,100.00,4.25,0.22,,
5957334,1,,387.91,0.0101842,269.837,0.0132638,0.01052,409.2,13.62,3.277,1174,153.1,8.779,3.464,4.334,224,0.00196,,,5031.00,,4.39,,,
5957334,2,,237.393,0.011479,297.109,0.0201204,0.1318,26.6,16.19,2.826,821,138.3,6.968,2.904,3.015,263,0.00424,,,5031.00,,4.39,,,
5900260,2,,0.580972,0,131.695,0,0.1,0,2,0,789.8,0,,9.735,0,4.23e+03,0,,,6683.00,197.00,3.63,0.17,,
5900390,1,,0.624668,9.37308e-06,131.868,0.00178925,0.8753,0.23,1.432,0.4108,25.63,2.854,13.97,1.111,0.1379,4.35e+03,1.03e+03,,,9643.00,201.00,4.20,0.23,,
5900574,1,,0.535172,1.20481e-05,131.898,0.00230018,0.8121,0.5135,1.651,0.8931,25.38,3.573,11.56,1.57,0.3554,4.19e+03,490,,,7107.00,175.00,3.80,0.16,,
5900574,2,,1.07024,1.35594e-05,131.651,0.00398246,0.3542,6.194,2.817,0.9121,24.23,2.967,10.21,1.405,0.6593,3.33e+03,389,,,7107.00,175.00,3.80,0.16,,
5941160,2,,10.2221,5.02989e-05,135.89,0.00294613,0.006669,1010,1.032,0.2058,249.6,25.89,10.98,2.034,2.81,985,160,,,6035.00,96.00,4.24,0.19,,
5941759,1,,0.848172,1.86751e-05,131.813,0.00526617,0.8895,0.7094,2.361,4.013,22.98,3.811,8.025,0.5925,0.374,1.95e+03,544,,,5576.00,71.00,4.33,0.28,,
5941836,1,,1.52733,2.30503e-05,132.053,0.00631971,0.2587,19.4,5.189,5.551,56.88,6.013,10.08,0.7928,0.8499,1.7e+03,360,,,6167.00,113.00,4.43,0.19,,
5941928,1,,3.02703,2.90511e-05,131.51,0.00447441,0.172,16.99,5.488,0.8374,32.49,3.827,9.137,0.7113,0.3915,1.55e+03,374,,,6671.00,72.00,4.36,0.20,,
5955621,1,,14.0802,0.000127641,137.331,0.0054787,0.4425,4.156,2.88,0.1752,103.8,11.85,8.608,1.05,0.4897,791,231,,,6077.00,70.00,4.45,0.24,,
5955626,1,,342.445,0.0142977,357.708,0.0167626,0.5783,5.651,10.39,2.901,429.8,57.69,7.117,2.13,2.419,252,0.0035,,,5657.00,,4.47,,,
5955641,1,,389.334,0.0179328,275.648,0.0234668,0.1235,50.74,16.03,4.837,775.2,109.5,7.388,2.188,3.625,211,52.1,,,5251.00,86.00,4.53,0.24,,
5955641,2,,374.521,0.0227459,295.492,0.0265464,0.1939,32.47,14.74,4.718,816.1,115.1,7.649,2.251,3.84,214,52.8,,,5251.00,86.00,4.53,0.24,,
5959719,1,,6.73807,6.87291e-05,133.332,0.00589423,0.995,0.05672,3.132,0.3108,119,10.93,12.82,1.507,2.671,791,127,,,5309.00,65.00,4.61,0.16,,
5959719,2,,13.0601,0.000188805,144.33,0.00823797,0.8423,1.551,2.635,0.6348,99.54,13.44,8.591,0.8592,0.9138,634,101,,,5309.00,65.00,4.61,0.16,,
5959753,1,,8.30863,1.99551e-05,138.109,0.0013725,0.0002419,9198,3.177,0.298,820.7,54.94,48.97,2.044,1.188,719,27.6,,,5241.00,65.00,4.63,0.05,,
5959837,1,,1.57852,1.44522e-05,131.587,0.00278322,0.018,173.1,6.078,4.573,43.63,4.266,12.19,1.125,0.6236,2.29e+03,494,,,6875.00,103.00,4.13,0.21,,
5903242,1,,0.541221,1.08614e-05,131.984,0.00116264,0.7943,0.4982,0.9492,0.1164,53.79,6.801,14.84,0.8281,0.1754,2.38e+03,424,,,6200.00,103.00,4.47,0.18,,
5903242,2,,0.541209,1.58601e-05,131.714,0.00165168,0.4034,4.965,0.9194,0.1115,37.08,6.711,10.32,0.6357,0.3038,2.38e+03,424,,,6200.00,103.00,4.47,0.18,,
5903301,1,,1.16017,2.63523e-07,132.137,5.33581e-05,0.3944,0.168,1.524,0.02129,1.065e+04,39.93,482.2,15.59,0.2646,2.12e+03,0.000161,,,5948.00,,4.16,,,
5903749,1,,18.9763,0.000196979,134.833,0.00632076,0.8199,1.994,2.309,1.155,371,44.61,9.085,1.991,2.322,635,160,,,5421.00,108.00,4.43,0.29,,
5941928,2,,1.51367,1.59917e-05,132.293,0.0035823,0.195,21.65,3.157,0.9874,22.75,2.975,9.068,0.5961,0.4794,1.96e+03,471,,,6671.00,72.00,4.36,0.20,,
5942093,1,,14.3873,4.24439e-05,131.849,0.00204609,0.9858,0.1632,1.857,0.1618,2000,74.08,33.17,7.321,10.55,705,0.000693,,,5587.00,,4.49,,,
5942300,1,,1.43412,1.18867e-05,131.699,0.00279922,0.1538,21.31,4.339,2.181,55.68,4.434,13.56,0.7402,0.5605,1.62e+03,0.00447,,,5780.00,,4.44,,,
5942300,2,,1.43408,1.56861e-05,132.416,0.00390571,0.06942,77.06,4.52,3.95,40.45,3.843,11.91,0.6295,0.7621,1.62e+03,0.00589,,,5780.00,,4.44,,,
5956106,1,,354.823,0.015986,327.375,0.0211674,0.2176,30.17,15.09,3.865,405.7,43.38,9.499,1.932,2.718,262,59,,,6060.00,109.00,4.50,0.22,,
5956288,1,,373.214,0.016859,265.483,0.0214811,0.5156,3.775,16.98,2.692,528.3,61.11,9.399,2.713,1.346,294,72.2,,,6488.00,129.00,4.40,0.20,,
5956342,1,,17.029,0.000115018,143.336,0.00399444,0.571,3.038,4.625,0.7587,595.6,27.9,21.69,2.715,1.337,783,143,,,6326.00,105.00,4.44,0.16,,
5956342,2,,6.84624,6.34084e-05,132.165,0.00524649,0.1253,45.72,3.666,0.4785,266.8,21.12,13.84,1.752,1.978,1.06e+03,193,,,6326.00,105.00,4.44,0.16,,
5959837,2,,3.15671,2.84317e-05,134.161,0.00427444,0.2924,7.513,4.974,0.445,46.19,4.587,11.65,1.167,0.4984,1.81e+03,392,,,6875.00,103.00,4.13,0.21,,
5959837,3,,3.15968,2.46943e-05,134.35,0.0143288,0.03365,178.7,4.695,0.8602,104.9,15.55,9.318,1.744,1.872,1.81e+03,392,,,6875.00,103.00,4.13,0.21,,
5959837,4,,78.4519,0.000946945,204.186,0.00842956,0.4522,10.27,2.805,0.6397,286.8,41.25,8.463,2.947,3.041,622,134,,,6875.00,103.00,4.13,0.21,,
5960283,1,,0.499321,3.80765e-06,131.553,0.00048436,0.8722,0.1838,1.224,0.1314,647.4,28.35,34.42,2.408,0.3822,1.97e+03,471,,,5371.00,123.00,4.55,0.24,,
5903749,2,,6.34725,8.35536e-05,132.997,0.00751561,0.1419,55.93,3.362,0.4023,167.9,20.93,8.118,1.171,2.325,914,230,,,5421.00,108.00,4.43,0.29,,
5904699,1,,0.604342,1.11064e-05,131.794,0.00345516,0.00921,785.6,2.364,4.262,62.9,9.427,9.811,1.057,1.394,2.78e+03,759,,,6757.00,151.00,4.31,0.22,,
5904699,2,,0.604305,1.50154e-05,131.52,0.00517529,0.7057,2.708,2.349,4.288,48.79,8.605,8.508,0.9901,0.6555,2.78e+03,759,,,6757.00,151.00,4.31,0.22,,
5904928,1,,1.01436,1.96821e-05,132.091,0.0151498,0.1268,44.73,6.907,30.93,116.3,8.512,15.5,2.618,2.688,3.52e+03,735,,,8066.00,194.00,3.96,0.23,,
5942300,3,,174.851,0.0295373,213.955,0.0747428,0.3624,30.22,11.41,5.054,292.3,52.74,7.625,1.718,4.913,326,0.0184,,,5780.00,,4.44,,,
5942605,1,,1.2802,3.17956e-06,132.139,0.000628847,0.2603,3.23,4.441,0.7183,327.9,10.41,37.32,0.3922,0.04456,1.33e+03,0.0011,,,11250.00,,6.11,,,
5942605,2,,1.28017,5.30056e-06,131.579,0.00111432,0.005141,302.6,3.135,0.3912,165.7,8.459,21.03,0.2777,0.05459,1.33e+03,0.00183,,,11250.00,,6.11,,,
5942605,3,,1.28016,7.87784e-06,132.45,0.00420248,0.9885,0.01483,1.555,0.1498,143.3,14.79,12.22,0.3291,0.1109,1.33e+03,0.00272,,,11250.00,,6.11,,,
5956342,3,,67.8335,0.00154539,193.7,0.0132307,0.6153,3.724,7.247,1.684,473,50.12,9.116,2.438,1.72,494,89.9,,,6326.00,105.00,4.44,0.16,,
5956342,4,,43.1303,0.00064849,166.281,0.00902524,0.01067,1101,3.108,1.252,446,61.55,8.063,2.262,5.174,575,105,,,6326.00,105.00,4.44,0.16,,
5956354,1,,8.0384,0.000104055,135.336,0.00760409,0.7867,2.317,3.079,0.7751,154.7,17.78,9.192,1.281,1.22,908,236,,,6004.00,110.00,4.51,0.23,,
5956366,1,,373.119,0.0207229,265.646,0.0264246,0.1495,35.17,15.09,3.379,501.7,70.06,7.705,2.387,2.506,279,40.8,,,6311.00,91.00,4.44,0.15,,
5960283,2,,0.499333,4.01393e-06,131.791,0.000487013,0.6398,0.945,1.26,0.132,649.1,30.42,33.53,2.161,0.5548,1.97e+03,471,,,5371.00,123.00,4.55,0.24,,
5960283,3,,0.499338,9.65814e-06,131.665,0.000550042,0.9806,0.1515,0.7493,0.1242,450.4,46.06,20.33,2.719,5.904,1.97e+03,471,,,5371.00,123.00,4.55,0.24,,
5960283,4,,0.499346,5.61184e-06,131.912,0.000358897,0.9115,0.1679,0.7146,0.07415,735.4,49.51,33,2.721,0.5864,1.97e+03,471,,,5371.00,123.00,4.55,0.24,,
5960484,1,,0.605558,1.00226e-05,131.687,0.00276846,0.211,16.72,2.867,4.115,34.98,4.575,10.07,0.9564,0.5897,3.22e+03,750,,,7314.00,202.00,4.21,0.21,,
5904928,2,,1.90311,3.16063e-05,132.219,0.00626542,0.2931,27.04,2.067,0.3015,269.5,55.48,10.99,4.018,6.226,2.86e+03,596,,,8066.00,194.00,3.96,0.23,,
5905234,1,,0.691632,7.2414e-06,132.097,0.00221946,0.1824,17.11,3.56,5.2,69.48,5.934,15.14,0.828,0.6028,2.06e+03,0.00719,,,5780.00,,4.44,,,
5905822,1,,6.99196,5.99843e-05,138.062,0.00490104,0.3829,2.95,4.501,0.1208,32.89,2.073,16.13,1.207,0.324,1.4e+03,171,,,6097.00,67.00,3.89,0.16,,
5905878,1,,0.798287,1.1029e-05,132.168,0.00339746,9.468e-06,255.8,3.143,0.08097,6.238,1441,9.765,0.5489,0.03487,3.83e+03,801,,,8556.00,196.00,4.06,0.22,,
5942605,4,,1.28015,1.40547e-05,132.64,0.00505547,0.6059,1.501,2.427,0.3204,89.08,11.67,9.167,0.2096,0.03979,1.33e+03,0.00486,,,11250.00,,6.11,,,
5942808,1,,2.93535,5.86944e-06,133.251,0.000997101,0.8257,0.5274,1.499,0.3168,1037,44.55,31.29,3.232,1.272,1e+03,0.000668,,,4749.00,,4.49,,,
5942808,2,,0.626281,6.66264e-06,131.906,0.000756192,0.9418,0.0677,1.151,0.03754,443.1,38.02,25.65,2.423,0.3632,1.68e+03,0.00595,,,4749.00,,4.49,,,
5942949,1,,57.2927,0.00068725,146.235,0.00757892,0.1476,36.28,5.071,1.226,900.1,72.01,12.65,1.927,3.22,340,6.95,,,4783.00,70.00,4.63,0.02,,
5956588,1,,0.545648,3.81443e-05,131.799,0.00153563,0.8138,1.758,0.7915,0.1546,631.6,248.6,6.05,2.718,2.908,1.96e+03,0.0456,,,5202.00,,4.48,,,
5956588,2,,0.545801,1.08755e-05,131.797,0.00110591,0.3968,4.83,1.328,0.1319,1322,168.1,11.46,3.45,2.063,1.96e+03,0.013,,,5202.00,,4.48,,,
5956588,3,,0.54581,1.66229e-05,131.509,0.00178864,0.4135,6.493,1.325,0.221,1117,227.1,6.953,3.178,2.705,1.96e+03,0.0199,,,5202.00,,4.48,,,
5956588,4,,0.545814,2.57321e-05,131.915,0.00126175,0.2984,7.362,1.39,0.1795,1231,340.3,9.145,3.293,2.113,1.96e+03,0.0308,,,5202.00,,4.48,,,
5960484,2,,0.53783,7.07591e-06,131.836,0.00256133,0.993,0.02775,0.8103,0.3341,80.51,7.305,12.24,2.148,2.099,3.35e+03,780,,,7314.00,202.00,4.21,0.21,,
5960899,1,,0.633761,9.13528e-06,131.967,0.00198545,0.6395,0.5919,1.972,0.3433,14.8,1.699,12.24,0.9789,0.1104,4.49e+03,806,,,8964.00,209.00,4.01,0.20,,
5960899,2,,0.633746,1.18837e-05,131.551,0.00245705,0.1233,47.68,1.943,1.828,12.06,1.797,10.56,0.8494,0.7922,4.49e+03,806,,,8964.00,209.00,4.01,0.20,,
5960899,3,,0.633806,1.66606e-05,131.745,0.00238773,0.2102,17.31,1.499,0.5408,12.96,2.231,11.43,0.8833,0.5264,4.49e+03,806,,,8964.00,209.00,4.01,0.20,,
5906426,1,,13.9033,0.000111622,143.524,0.00481456,0.6984,2.704,2.991,0.6148,348.7,28.59,13.5,1.616,1.531,644,275,,,5229.00,225.00,4.51,0.34,,
5906502,1,,3.34629,4.28596e-05,131.582,0.00652336,0.2213,20.89,6.083,1.42,71.13,7.045,10.64,2.205,2.243,1.92e+03,219,,,5948.00,173.00,3.74,0.15,,
5906502,2,,3.34612,4.23195e-05,134.24,0.00637734,0.05102,122,5.737,1.428,71.51,6.916,11.36,2.2,2.88,1.92e+03,219,,,5948.00,173.00,3.74,0.15,,
5906502,3,,3.34639,7.75339e-05,132.502,0.0122995,0.6828,1.583,14.9,18,48.04,4.404,11.41,1.924,0.7897,1.92e+03,219,,,5948.00,173.00,3.74,0.15,,
5950759,1,,0.511031,4.27827e-06,131.738,0.00271206,0.93,7.802,1.956,72.27,1553,76.77,25.4,10.28,94.27,4.23e+03,775,,,8066.00,184.00,4.03,0.19,,
5951416,1,,378.278,0.0172914,294.818,0.0225883,0.2444,32.95,14.29,4.412,371.3,51.92,7.723,2.021,3.38,273,53.6,,,6263.00,113.00,4.45,0.17,,
5951416,2,,367.767,0.0158102,302.325,0.0214412,0.06413,136.8,12.07,3.829,412.2,55.82,7.765,2.117,3.656,276,54.1,,,6263.00,113.00,4.45,0.17,,
5951428,1,,135.179,0.020403,231.103,0.0985803,0.9949,0.2241,12.65,3.548,394.9,74.96,5.951,3.546,15.12,372,89.1,,,6120.00,160.00,4.47,0.21,,
5956633,1,,366.154,0.0126809,307.367,0.0165016,0.001234,3369,15.46,3.488,1008,98.3,10.85,2.603,2.484,229,27.9,,,5647.00,101.00,4.57,0.14,,
5956654,1,,180.39,0.0123314,149.927,0.0458146,0.6046,1.678,16.87,2.531,1085,144.9,8.609,2.045,0.7883,243,0.00554,,,5608.00,,4.87,,,
5956656,1,,1.22487,6.57605e-06,131.982,0.00144971,0.6213,1.765,1.584,0.07718,211.7,16.2,17.09,1.243,0.5217,1.5e+03,295,,,5565.00,97.00,4.58,0.21,,
5956776,1,,0.569125,2.20351e-06,132.002,0.000213179,0.8529,0.009964,1.836,0.01213,1.99e+04,515.7,104.1,26.47,0.5598,3.24e+03,0.00418,,,6946.00,,4.12,,,
5960989,1,,50.7101,0.000896817,151.026,0.0101234,1,0.01769,23.95,3.787,1816,829.1,58.08,8.487,3.226,545,91.4,,,6328.00,61.00,4.44,0.15,,
5962262,1,,8.6175,0.000123006,133.507,0.0083591,0.8889,0.918,3.115,1.064,133,18.17,8.384,0.9696,0.8964,683,117,,,5087.00,62.00,4.64,0.16,,
5962509,1,,0.790102,1.28712e-05,132.096,0.00358313,0.6847,2.167,1.98,0.9839,77.12,12.09,8.459,0.7781,0.5268,1.74e+03,360,,,5443.00,88.00,4.53,0.23,,
5963582,1,,25.5414,0.000310752,140.637,0.00712942,0.3588,8.626,7.561,0.4912,132.7,8.903,15.04,1.959,1.654,770,44.9,,,5492.00,78.00,3.97,0.07,,
5906694,1,,13.0626,0.000104149,144.179,0.00465821,0.9489,0.01975,3.92,0.2974,566.7,41.83,13.88,1.926,0.1271,509,9.38,,,4527.00,65.00,4.68,0.02,,
5908086,1,,0.937105,7.66556e-06,131.993,0.00180419,0.0005246,4793,3.682,2.355,33.14,152.3,15.21,0.973,0.4464,2.66e+03,532,,,6692.00,94.00,4.12,0.20,,
5908086,2,,0.777869,1.00587e-05,131.569,0.00277948,0.07152,55.37,3.203,3.604,28.01,3.551,11.8,0.8952,0.6509,2.83e+03,566,,,6692.00,94.00,4.12,0.20,,
5908086,3,,2.33365,2.37096e-05,133.521,0.00428778,0.0065,819.9,3.884,0.827,37.59,4.316,12.24,1.036,1.015,1.96e+03,393,,,6692.00,94.00,4.12,0.20,,
5952164,1,,379.912,0.0210345,285.896,0.0273474,0.3306,10.28,16.33,3.518,854.8,124.7,7.502,2.159,2.123,205,45.3,,,5307.00,107.00,4.62,0.21,,
5952164,2,,369.998,0.018034,299.106,0.0250171,0.08261,118.5,10.56,5.025,812.6,152.2,5.989,2.077,5.223,207,45.7,,,5307.00,107.00,4.62,0.21,,
