kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
9002237,K01389.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,4.350087749,1.818e-06,-1.818e-06,134.800238,0.000349,-0.000349,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h52m45.38s,+45d21m51.0s,14.855,
9288786,K01390.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,1.744101106,6.45e-07,-6.45e-07,134.50867,0.000314,-0.000314,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h39m39.81s,+45d47m01.9s,15.702,
8958035,K01391.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,7.981187121,2.283e-06,-2.283e-06,133.802114,0.00024,-0.00024,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h34m50.17s,+45d17m11.0s,14.360,
11512246,K00168.03,Kepler-23 b,CONFIRMED,CANDIDATE,,0,0,0,0,7.10695741,1.74e-05,-1.74e-05,138.32271,0.00206,-0.00206,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h36m52.54s,+49d28m45.2s,13.438,
9040849,K01392.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,4.118775582,4.215e-06,-4.215e-06,357.261244,0.000706,-0.000706,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h50m25.27s,+45d21m38.4s,15.797,
9202151,K01393.01,,CANDIDATE,CANDIDATE,,0,0,0,0,1.694740233,1.278e-06,-1.278e-06,355.357543,0.000547,-0.000547,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h54m13.33s,+45d36m51.3s,15.804,
8937021,K01394.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,5.663621501,6.714e-06,-6.714e-06,133.89009,0.00105,-0.00105,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h59m09.84s,+45d13m44.4s,15.444,
8935810,K01395.01,,CANDIDATE,CANDIDATE,,0,0,0,0,6.230335,1.007e-05,-1.007e-05,181.29566,0.00134,-0.00134,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h56m50.32s,+45d15m29.1s,15.977,
9455556,K01396.01,Kepler-294 c,CONFIRMED,CANDIDATE,,0,0,0,0,6.62643441,1.661e-05,-1.661e-05,183.98789,0.00192,-0.00192,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h09m34.08s,+46d03m33.5s,15.843,
4950232,K01753.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,0.979442525,2.255e-06,-2.255e-06,132.42297,0.00202,-0.00202,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h52m33.73s,+40d04m25.9s,15.747,
8651389,K01754.01,,CANDIDATE,CANDIDATE,,0,0,0,0,15.13590453,6.155e-05,-6.155e-05,146.58371,0.00346,-0.00346,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h59m49.73s,+44d46m18.8s,13.964,
5302006,K01755.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,6.14631207,3.701e-05,-3.701e-05,132.74983,0.00495,-0.00495,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h53m11.76s,+40d28m13.2s,15.050,
3762468,K00208.01,Kepler-493 b,CONFIRMED,CANDIDATE,,0,0,0,0,3.003879547,3.581e-06,-3.581e-06,134.709874,0.000991,-0.000991,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h41m13.81s,+38d52m53.9s,14.996,
4851464,K01757.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,5.548250634,9e-07,-9e-07,133.219686,0.000145,-0.000145,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h43m33.28s,+39d54m40.7s,15.752,
6705142,K01758.01,,CANDIDATE,CANDIDATE,,0,0,0,0,5.59728249,1.412e-05,-1.412e-05,131.86708,0.00231,-0.00231,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h41m44.25s,+42d09m58.8s,15.969,
3248019,K01759.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,1.334104585,9.8e-08,-9.8e-08,132.3674913,6.38e-05,-6.38e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h38m23.24s,+38d22m12.5s,15.387,
3967760,K01760.01,Kepler-317 b,CONFIRMED,CANDIDATE,,0,0,0,0,5.52418625,2.365e-05,-2.365e-05,135.62306,0.00334,-0.00334,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h39m46.53s,+39d01m55.4s,15.377,
3967760,K01760.02,Kepler-317 c,CONFIRMED,CANDIDATE,,0,0,0,0,8.77514782,6.131e-05,-6.131e-05,133.70319,0.0057,-0.0057,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h39m46.53s,+39d01m55.4s,15.377,
4067336,K01761.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,10.12742274,2.855e-05,-2.855e-05,135.26504,0.00245,-0.00245,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h36m35.24s,+39d07m37.4s,15.623,
5387843,K01762.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,0.870693883,8.31e-07,-8.31e-07,132.083949,0.000781,-0.000781,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h52m32.14s,+40d31m49.0s,14.996,
10491044,K01763.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,2.1990638,1.862e-05,-1.862e-05,133.06948,0.00596,-0.00596,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h55m07.17s,+47d39m39.4s,15.957,
11904734,K01764.01,,CANDIDATE,CANDIDATE,,0,0,0,0,12.681733929,6.762e-06,-6.762e-06,132.682519,0.000434,-0.000434,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h04m12.67s,+50d15m23.7s,15.303,
8043714,K01765.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,6.814984472,9.4e-07,-9.4e-07,134.212391,0.00012,-0.00012,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h46m38.61s,+43d48m59.2s,15.981,
10723750,K00209.01,Kepler-117 c,CONFIRMED,CANDIDATE,,0,0,0,0,50.79034648,2.381e-05,-2.381e-05,135.632759,0.000406,-0.000406,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h15m10.33s,+48d02m24.8s,14.274,
3654950,K01766.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,4.067371428,6.68e-07,-6.68e-07,134.316022,0.00015,-0.00015,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h35m19.89s,+38d44m10.8s,15.858,
8223328,K01767.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,35.51619219,3.463e-05,-3.463e-05,165.930432,0.00077,-0.00077,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h11m25.66s,+44d06m10.1s,12.481,
4150390,K01768.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,55.25178622,1.864e-05,-1.864e-05,144.456513,0.000294,-0.000294,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h18m44.78s,+39d17m49.9s,15.807,
8444552,K01769.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,0.589049151,3.3e-08,-3.3e-08,132.1792702,4.59e-05,-4.59e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h46m25.61s,+44d28m22.5s,13.643,
7369865,K01918.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,42.2625935,0.0001459,-0.0001459,152.31269,0.00274,-0.00274,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h35m44.85s,+42d57m41.6s,13.754,
12644822,K00791.01,Kepler-682 b,CONFIRMED,CANDIDATE,,0,0,0,0,12.611904345,6.65e-06,-6.65e-06,180.892284,0.000413,-0.000413,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h16m26.93s,+51d44m14.6s,15.140,
2440757,K00792.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,1.433769925,7.41e-07,-7.41e-07,170.403536,0.000397,-0.000397,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h23m22.49s,+37d43m43.8s,15.122,
2445129,K00793.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,10.31872301,2.846e-05,-2.846e-05,173.31543,0.00224,-0.00224,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h27m23.74s,+37d42m48.6s,15.065,
2713049,K00794.01,Kepler-683 b,CONFIRMED,CANDIDATE,,0,0,0,0,2.539183147,5.073e-06,-5.073e-06,169.67494,0.0016,-0.0016,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h25m45.59s,+37d54m20.4s,15.026,
3114167,K00795.01,Kepler-684 b,CONFIRMED,CANDIDATE,,0,0,0,0,6.770300385,9.537e-06,-9.537e-06,170.57662,0.00108,-0.00108,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h23m28.92s,+38d16m25.1s,15.591,
3114661,K00796.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,0.444291966,9.7e-08,-9.7e-08,169.865406,0.000169,-0.000169,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h23m59.25s,+38d17m05.7s,15.748,
3115833,K00797.01,,CANDIDATE,CANDIDATE,,0,0,0,0,10.181584004,6.188e-06,-6.188e-06,177.141891,0.000483,-0.000483,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h25m07.67s,+38d14m30.0s,15.657,
3120431,K00798.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,3.341913228,9.953e-06,-9.953e-06,171.63943,0.00247,-0.00247,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h29m15.83s,+38d16m13.0s,15.629,
8395660,K00116.04,Kepler-106 d,CONFIRMED,CANDIDATE,,0,0,0,0,23.9800854,0.0002003,-0.0002003,147.537,0.00647,-0.00647,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,20h03m27.36s,+44d20m15.2s,12.882,
3246984,K00799.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,1.626630225,1.015e-06,-1.015e-06,169.820171,0.000487,-0.000487,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h37m28.37s,+38d18m37.0s,15.279,
3342970,K00800.01,Kepler-234 b,CONFIRMED,CANDIDATE,,0,0,0,0,2.711504086,3.8e-06,-3.8e-06,170.03417,0.00111,-0.00111,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h26m36.85s,+38d29m40.8s,15.541,
3342970,K00800.02,Kepler-234 c,CONFIRMED,CANDIDATE,,0,0,0,0,7.21203748,1.553e-05,-1.553e-05,172.81782,0.00163,-0.00163,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h26m36.85s,+38d29m40.8s,15.541,
3351888,K00801.01,Kepler-685 b,CONFIRMED,CANDIDATE,,0,0,0,0,1.625522174,1.58e-07,-1.58e-07,170.8266564,7.61e-05,-7.61e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h35m29.26s,+38d25m22.6s,15.001,
3453214,K00802.01,,CANDIDATE,CANDIDATE,,0,0,0,0,19.620346923,3.73e-06,-3.73e-06,181.881819,0.000148,-0.000148,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h35m15.89s,+38d33m48.8s,15.562,
3554600,K00803.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,7.544039,0.0001023,-0.0001023,171.7982,0.0105,-0.0105,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h35m45.88s,+38d36m04.0s,15.559,
3641726,K00804.01,,CANDIDATE,CANDIDATE,,0,0,0,0,9.02930689,1.648e-05,-1.648e-05,177.20422,0.00142,-0.00142,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h21m20.07s,+38d43m41.6s,15.387,
3734868,K00805.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,10.328035714,3.762e-06,-3.762e-06,174.581054,0.000306,-0.000306,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h10m47.22s,+38d53m11.2s,15.646,
3832474,K00806.01,Kepler-30 d,CONFIRMED,CANDIDATE,,0,0,0,0,143.2063047,0.0002348,-0.0002348,154.23552,0.0013,-0.0013,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h01m08.07s,+38d56m50.2s,15.403,
3832474,K00806.02,Kepler-30 c,CONFIRMED,CANDIDATE,,0,0,0,0,60.32494216,3.207e-05,-3.207e-05,243.892578,0.000423,-0.000423,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h01m08.07s,+38d56m50.2s,15.403,
11192141,K00977.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,1.353771892,3.751e-06,-3.751e-06,261.43662,0.002,-0.002,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h30m52.71s,+48d51m07.3s,10.523,
11494130,K00978.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,18.95491633,5.799e-05,-5.799e-05,262.46677,0.00217,-0.00217,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h56m06.43s,+49d24m55.5s,10.988,
5648449,K00979.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,4.348866254,7.773e-06,-7.773e-06,262.72768,0.00128,-0.00128,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h55m12.99s,+40d50m36.8s,10.680,
9818381,K00135.01,Kepler-43 b,CONFIRMED,CANDIDATE,,0,0,0,0,3.024092505,2.25e-07,-2.25e-07,132.4168573,6.22e-05,-6.22e-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h00m57.80s,+46d40m05.7s,13.958,
12167361,K00980.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,47.93094546,1.904e-05,-1.904e-05,179.096467,0.000328,-0.000328,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h42m23.69s,+50d43m14.4s,10.376,
8607720,K00981.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,3.99751422,8.433e-05,-8.433e-05,261.7243,0.0152,-0.0152,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h54m56.74s,+44d42m47.9s,10.733,
1433962,K00982.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,1.592633181,,,133.9243804,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h27m02.87s,+37d05m55.1s,15.470,
11607193,K00983.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,7.1548608,6.891e-05,-6.891e-05,266.04847,0.00623,-0.00623,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h19m29.79s,+49d41m07.8s,12.616,
11607193,K00983.02,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,5.177577252,,,132.9009561,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h19m29.79s,+49d41m07.8s,12.616,
1161345,K00984.01,,CANDIDATE,CANDIDATE,,0,0,0,0,4.28746668,1.524e-05,-1.524e-05,262.06245,0.00211,-0.00211,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h24m11.71s,+36d50m23.6s,11.631,
10227501,K00985.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,2.002779769,7.647e-06,-7.647e-06,261.95791,0.00262,-0.00262,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h53m47.46s,+47d15m54.0s,14.606,
2854698,K00986.01,Kepler-260 b,CONFIRMED,CANDIDATE,,0,0,0,0,8.18739443,1.944e-05,-1.944e-05,260.86931,0.00172,-0.00172,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h27m42.23s,+38d00m50.8s,14.138,
2854698,K00986.02,Kepler-260 c,CONFIRMED,CANDIDATE,,0,0,0,0,76.0498163,0.0008776,-0.0008776,161.71445,0.00932,-0.00932,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h27m42.23s,+38d00m50.8s,14.138,
7295235,K00987.01,Kepler-743 A b,CONFIRMED,CANDIDATE,,0,0,0,0,3.179267286,3.255e-06,-3.255e-06,261.841607,0.000764,-0.000764,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h42m17.80s,+42d48m23.2s,12.550,
7601633,K00136.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,15.663886949,7.055e-06,-7.055e-06,147.395712,0.000363,-0.000363,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h19m29.63s,+43d12m13.8s,13.439,
2302548,K00988.01,Kepler-261 b,CONFIRMED,CANDIDATE,,0,0,0,0,10.38122447,2.131e-05,-2.131e-05,268.02421,0.00149,-0.00149,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h25m27.55s,+37d36m33.0s,13.562,
2302548,K00988.02,Kepler-261 c,CONFIRMED,CANDIDATE,,0,0,0,0,24.5709023,0.0001009,-0.0001009,135.87209,0.0033,-0.0033,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h25m27.55s,+37d36m33.0s,13.562,
10743597,K00989.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,81.221876,0.0001915,-0.0001915,184.26164,0.00128,-0.00128,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h45m31.75s,+48d02m43.1s,15.488,
10743597,K00989.02,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,0.817026268,4.35e-07,-4.35e-07,132.835239,0.000458,-0.000458,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h45m31.75s,+48d02m43.1s,15.488,
3644071,K01192.01,,CANDIDATE,CANDIDATE,,0,0,0,0,1295.362215,0.008463,-0.008463,176.10646,0.00283,-0.00283,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h24m07.72s,+38d42m14.1s,14.215,
3644071,K01192.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,359.047933,0.003846,-0.003846,295.76934,0.00307,-0.00307,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h24m07.72s,+38d42m14.1s,14.215,
3942446,K01193.01,,CANDIDATE,CANDIDATE,,0,0,0,0,119.0624882,0.0001479,-0.0001479,149.22223,0.00104,-0.00104,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h11m33.15s,+39d04m43.4s,15.289,
3554031,K01194.01,Kepler-415 c,CONFIRMED,CANDIDATE,,0,0,0,0,8.70798309,2.927e-05,-2.927e-05,363.05638,0.00229,-0.00229,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h35m13.06s,+38d38m20.9s,15.842,
3554031,K01194.02,,CANDIDATE,CANDIDATE,,0,0,0,0,14.8623076,0.0001304,-0.0001304,354.57297,0.00685,-0.00685,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h35m13.06s,+38d38m20.9s,15.842,
3554031,K01194.03,Kepler-415 b,CONFIRMED,CANDIDATE,,0,0,0,0,4.17634276,2.426e-05,-2.426e-05,352.99674,0.00392,-0.00392,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h35m13.06s,+38d38m20.9s,15.842,
3644523,K01195.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,1,119.67747,0.002139,-0.002139,415.4806,0.0116,-0.0116,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h24m40.02s,+38d46m48.7s,15.933,
3348082,K01196.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,3.98216698,1.455e-05,-1.455e-05,135.52749,0.00326,-0.00326,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h31m41.46s,+38d28m38.2s,15.035,
3348082,K01196.02,Kepler-274 b,CONFIRMED,CANDIDATE,,0,0,0,0,11.63486009,8.875e-05,-8.875e-05,140.50071,0.00618,-0.00618,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h31m41.46s,+38d28m38.2s,15.035,
12252424,K00153.01,Kepler-113 c,CONFIRMED,CANDIDATE,,0,0,0,0,8.925079516,5.992e-06,-5.992e-06,139.71389,0.000532,-0.000532,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h11m59.49s,+50d56m39.6s,13.461,
3348082,K01196.03,Kepler-274 c,CONFIRMED,CANDIDATE,,0,0,0,0,33.1981761,0.0003758,-0.0003758,142.09873,0.00939,-0.00939,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h31m41.46s,+38d28m38.2s,15.035,
3853673,K01197.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,0.643794198,6.29e-07,-6.29e-07,133.984483,0.000825,-0.000825,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h29m24.69s,+38d56m32.9s,15.103,
3447722,K01198.01,Kepler-275 c,CONFIRMED,CANDIDATE,,0,0,0,0,16.08832318,8.779e-05,-8.779e-05,139.49184,0.00433,-0.00433,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h29m55.13s,+38d30m53.7s,15.319,
3447722,K01198.02,Kepler-275 b,CONFIRMED,CANDIDATE,,0,0,0,0,10.30067919,9.16e-05,-9.16e-05,142.74251,0.00693,-0.00693,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h29m55.13s,+38d30m53.7s,15.319,
3447722,K01198.03,Kepler-275 d,CONFIRMED,CANDIDATE,,0,0,0,0,35.6757453,0.0003529,-0.0003529,145.00717,0.00721,-0.00721,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h29m55.13s,+38d30m53.7s,15.319,
3447722,K01198.04,,CANDIDATE,CANDIDATE,,0,0,0,0,1.00861677,,,132.109479,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h29m55.13s,+38d30m53.7s,15.319,
3859079,K01199.01,Kepler-786 b,CONFIRMED,CANDIDATE,,0,0,0,0,53.5292702,0.0002683,-0.0002683,147.86464,0.00349,-0.00349,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h34m58.54s,+38d56m21.4s,14.887,
3557493,K01200.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,0.393726813,3.87e-07,-3.87e-07,133.310396,0.00083,-0.00083,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h38m36.29s,+38d38m11.3s,15.025,
4061149,K01201.01,,CANDIDATE,CANDIDATE,,0,0,0,0,2.757584622,6.935e-06,-6.935e-06,133.05017,0.00209,-0.00209,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h30m18.49s,+39d07m15.2s,15.597,
9455556,K01396.02,Kepler-294 b,CONFIRMED,CANDIDATE,,0,0,0,0,3.70122061,1.382e-05,-1.382e-05,180.27172,0.00309,-0.00309,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h09m34.08s,+46d03m33.5s,15.843,
9427402,K01397.01,,CANDIDATE,CANDIDATE,,0,0,0,0,6.247030799,8.926e-06,-8.926e-06,356.90972,0.00103,-0.00103,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h58m42.65s,+45d58m20.4s,15.369,
9269281,K01398.01,,CANDIDATE,CANDIDATE,,0,0,0,0,5.82348911,1.333e-05,-1.333e-05,354.99602,0.0016,-0.0016,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h03m52.29s,+45d44m20.7s,15.898,
9100484,K01399.01,,CANDIDATE,CANDIDATE,,0,0,0,0,8.75059775,3.362e-05,-3.362e-05,358.24233,0.00278,-0.00278,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h43m02.60s,+45d27m26.6s,15.920,
9157908,K01400.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,9.41475056,2.298e-05,-2.298e-05,142.32936,0.00187,-0.00187,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h32m41.80s,+45d31m16.4s,13.660,
6185711,K00169.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,11.70219638,2.252e-05,-2.252e-05,151.13414,0.00156,-0.00156,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,18h57m49.66s,+41d33m40.7s,13.579,
9030447,K01401.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.56669006,1.515e-06,-1.515e-06,133.81294,0.00138,-0.00138,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h39m09.60s,+45d23m29.8s,13.440,
9034103,K01402.01,Kepler-832 b,CONFIRMED,CANDIDATE,,0,0,0,0,7.13969705,2.9e-05,-2.9e-05,137.18652,0.00348,-0.00348,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,19h43m42.26s,+45d23m01.9s,15.906,
